"ID" "Annual_TMP" "state_0" "state_1" "interval"
"586" 1132 3.78166666825613 "T" "T" 7
"587" 1141 -0.906000010172526 "B" "B" 7
"588" 1175 3.23866669336955 "M" "M" 7
"589" 1231 1.45133331567049 "B" "B" 7
"590" 1236 4.078666694959 "M" "B" 7
"591" 1248 3.62933334509531 "M" "M" 7
"592" 1255 2.51066666444143 "M" "M" 7
"593" 1256 2.84966666698455 "T" "T" 7
"594" 1275 3.49199998378753 "B" "B" 7
"595" 1278 3.62933334509531 "M" "M" 7
"596" 1318 3.60000003178915 "T" "T" 7
"597" 1325 -0.14733333364129 "B" "B" 7
"598" 1370 2.35433335701625 "B" "M" 7
"599" 1374 2.47133333683014 "T" "T" 7
"600" 1404 1.71400000452996 "M" "M" 7
"601" 1405 3.42966667016348 "M" "T" 7
"602" 1411 4.63333326975505 "M" "M" 7
"603" 1423 3.73733332951864 "M" "M" 7
"604" 1436 -0.405000009139379 "R" "B" 7
"605" 1437 2.14033334255218 "M" "M" 7
"606" 1439 1.87000000377496 "T" "M" 7
"607" 1450 3.67966670989991 "T" "T" 7
"608" 1453 3.59566667079925 "M" "M" 7
"609" 1465 1.55733333826065 "B" "B" 7
"610" 1490 2.77833335002263 "M" "M" 7
"611" 1494 4.85399994850159 "T" "T" 7
"612" 1508 2.56900001764298 "T" "T" 7
"613" 1574 2.47133333683014 "T" "T" 7
"614" 1592 -0.145333337845901 "B" "B" 7
"615" 1609 2.82200002272924 "T" "T" 7
"616" 1615 4.63166666825613 "T" "T" 7
"617" 1624 1.09866666396459 "B" "M" 7
"618" 1633 2.51066666444143 "M" "M" 7
"619" 1638 4.09866666793823 "T" "T" 7
"620" 1642 3.06200003226598 "M" "M" 7
"621" 1647 2.47400000095368 "M" "M" 7
"622" 1665 3.97000002066294 "T" "T" 7
"623" 1667 5.23733328183492 "M" "M" 7
"624" 1670 2.8196666876475 "T" "T" 7
"625" 1673 3.28333334922791 "M" "M" 7
"626" 1688 0.0193333316594364 "B" "B" 7
"627" 1703 1.01566666563352 "B" "B" 7
"628" 1710 2.77000000476837 "T" "T" 7
"629" 1713 1.09866666396459 "M" "R" 7
"630" 1772 4.63166666825613 "M" "M" 7
"631" 1785 3.63433333237966 "B" "B" 7
"632" 1809 2.61633331775665 "M" "M" 7
"633" 1824 4.42500001589458 "M" "M" 7
"634" 1827 1.75033331910769 "M" "M" 7
"635" 1843 2.99933335781097 "M" "M" 7
"636" 1847 2.8196666876475 "T" "T" 7
"637" 1851 3.99166665871938 "T" "T" 7
"638" 1853 3.36266663869222 "T" "T" 7
"639" 1867 2.77833335002263 "B" "B" 7
"640" 1876 3.33166667620341 "T" "T" 7
"641" 1883 3.22299998601278 "M" "M" 7
"642" 1897 -0.0143333271145822 "B" "B" 7
"643" 1909 3.68600001335144 "M" "M" 7
"644" 1915 2.63100000222524 "T" "T" 7
"645" 1922 1.15700000176827 "M" "M" 7
"646" 1970 3.23866669336955 "T" "T" 7
"647" 1975 0.922666664918263 "M" "B" 7
"648" 1995 1.15700000176827 "M" "M" 7
"649" 1996 2.39500002066294 "T" "T" 7
"650" 1997 3.91633335749308 "M" "T" 7
"651" 2030 2.39500002066294 "T" "T" 7
"652" 2033 5.23733328183492 "T" "T" 7
"653" 2053 3.39533331394196 "B" "B" 7
"654" 2073 3.25700002511342 "B" "B" 7
"655" 2102 3.33933335940043 "M" "M" 7
"656" 2110 5.09333333969117 "T" "T" 7
"657" 2118 2.77000000476837 "M" "M" 7
"658" 2123 2.7206666469574 "T" "T" 7
"659" 2135 3.66466668446859 "T" "T" 7
"660" 2142 3.00000001589457 "B" "M" 7
"661" 2148 2.39166663885116 "M" "M" 7
"662" 2151 2.68733328978221 "M" "M" 7
"663" 2189 2.01633332769076 "B" "B" 7
"664" 2196 3.86133333047231 "T" "T" 7
"665" 2208 3.73466665744782 "T" "T" 7
"666" 2223 3.42933331330617 "T" "R" 7
"667" 2228 2.66433336337407 "T" "T" 7
"668" 2235 4.11033331553141 "T" "T" 7
"669" 2256 3.71133336226145 "M" "T" 7
"670" 2284 3.93566664059957 "T" "T" 7
"671" 2290 1.15700000176827 "M" "M" 7
"672" 2316 3.22299998601278 "M" "M" 7
"673" 2325 4.0579999923706 "M" "M" 7
"674" 2328 -0.36400000800689 "B" "B" 7
"675" 2336 3.73033333619435 "T" "T" 7
"676" 2382 3.45333333810171 "M" "B" 7
"677" 2390 3.6560000260671 "B" "B" 7
"678" 2402 2.99033335049947 "M" "M" 7
"679" 2458 3.09033332665761 "M" "M" 7
"680" 2482 2.8739999850591 "T" "M" 7
"681" 2483 4.23866667747498 "M" "M" 7
"682" 2493 4.0579999923706 "M" "M" 7
"683" 2500 3.42933331330617 "M" "M" 7
"684" 2513 3.36033333142599 "M" "M" 7
"685" 2544 4.16533334255218 "M" "M" 7
"686" 2551 -0.16766666341573 "B" "B" 7
"687" 2562 3.18099998633067 "M" "M" 7
"688" 2578 3.53300000826517 "M" "T" 7
"689" 2582 2.58366665045421 "M" "M" 7
"690" 2593 1.35999999903142 "B" "B" 7
"691" 2615 3.71333332061768 "M" "M" 7
"692" 2646 4.16533334255218 "B" "B" 7
"693" 2665 2.69933330615362 "M" "T" 7
"694" 2671 3.53300000826517 "M" "M" 7
"695" 2679 2.14033334255218 "M" "M" 7
"696" 2686 3.78166666825613 "T" "T" 7
"697" 2689 3.42966667016348 "M" "M" 7
"698" 2697 1.55733333826065 "M" "M" 7
"699" 2711 4.13166670004527 "T" "T" 7
"700" 2713 3.5590000073115 "M" "T" 7
"701" 2725 4.20933331648508 "B" "B" 7
"702" 2737 3.94333332379659 "M" "M" 7
"703" 2772 1.55166667749485 "B" "B" 7
"704" 2780 -0.613333320120971 "B" "B" 7
"705" 2785 2.1773333231608 "B" "B" 7
"706" 2799 4.20400003592174 "M" "M" 7
"707" 2800 4.18933330376943 "M" "B" 7
"708" 2820 2.52700001796086 "T" "T" 7
"709" 2839 1.94900000095367 "M" "T" 7
"710" 2851 1.96133332848549 "M" "M" 7
"711" 2871 2.52700001796086 "M" "M" 7
"712" 2893 2.39166663885116 "M" "M" 7
"713" 2903 2.83799995978673 "M" "M" 7
"714" 2913 2.92766664425532 "M" "M" 7
"715" 2972 4.31866668860118 "T" "T" 7
"716" 2974 2.52700001796086 "M" "M" 7
"717" 2994 1.11533334900935 "B" "B" 7
"718" 3015 2.17466665108998 "B" "B" 7
"719" 3028 2.65399997234345 "M" "M" 7
"720" 3032 3.99866666793823 "T" "T" 7
"721" 3035 3.6560000260671 "M" "M" 7
"722" 3039 3.23100001811981 "M" "T" 7
"723" 3051 3.57399999300639 "T" "T" 7
"724" 3058 0.122999998182059 "B" "B" 7
"725" 3067 -0.114333335061868 "B" "B" 7
"726" 3079 3.51866668065389 "M" "M" 7
"727" 3081 2.53100003004074 "B" "B" 7
"728" 3087 2.71833335558573 "M" "M" 7
"729" 3093 2.65399997234345 "T" "T" 7
"730" 3100 1.86066666444143 "M" "M" 7
"731" 3115 2.36033334732056 "M" "M" 7
"732" 3120 1.87000000377496 "B" "B" 7
"733" 3141 3.27133334477743 "T" "T" 7
"734" 3158 3.18099998633067 "M" "M" 7
"735" 3161 2.64299999872843 "T" "T" 7
"736" 3224 0.0686666620274385 "B" "B" 7
"737" 3230 5.00800004005433 "B" "B" 7
"738" 3254 3.35466666221618 "T" "M" 7
"739" 3262 1.66833332777024 "T" "T" 7
"740" 3278 3.62899998823802 "B" "B" 7
"741" 3312 3.33166667620341 "M" "M" 7
"742" 3315 3.73466665744782 "T" "T" 7
"743" 3317 4.18933330376943 "T" "T" 7
"744" 3344 0.26099999944369 "B" "B" 7
"745" 3347 1.7896666675806 "T" "T" 7
"746" 3357 -0.178000006079674 "B" "B" 7
"747" 3361 1.2403333341082 "M" "M" 7
"748" 3366 2.17466665108998 "M" "M" 7
"749" 3378 4.10800001621246 "T" "T" 7
"750" 3384 0.0686666620274385 "B" "B" 7
"751" 3440 3.37899999618531 "M" "M" 7
"752" 3479 3.47900000413259 "T" "T" 7
"753" 3480 4.13999995390575 "M" "M" 7
"754" 3487 4.53133331139883 "M" "M" 7
"755" 3495 -0.566666668032607 "R" "B" 7
"756" 3522 2.64299999872843 "T" "T" 7
"757" 3529 -2.13666666150093 "B" "B" 7
"758" 3535 2.53100003004074 "B" "M" 7
"759" 3559 1.02666665812333 "B" "B" 7
"760" 3571 2.27200001080831 "M" "M" 7
"761" 3589 3.81566665172577 "M" "M" 7
"762" 3590 2.17333330512047 "M" "T" 7
"763" 3616 3.23100001811981 "T" "T" 7
"764" 3659 3.50466668605805 "T" "T" 7
"765" 3686 3.7406666914622 "B" "M" 7
"766" 3690 1.91400001446406 "M" "M" 7
"767" 3711 2.10666665633519 "B" "B" 7
"768" 3733 3.27700002193451 "M" "T" 7
"769" 3737 2.08633331855138 "M" "M" 7
"770" 3741 3.59266668160756 "M" "M" 7
"771" 3751 -0.14733333364129 "B" "B" 7
"772" 3756 4.68800001144409 "B" "B" 7
"773" 3787 4.42500001589458 "B" "B" 7
"774" 3789 3.30766667524974 "T" "T" 7
"775" 3806 0.710000005240242 "B" "B" 7
"776" 3812 2.10666665633519 "B" "B" 7
"777" 3817 4.16533334255218 "B" "B" 7
"778" 3826 1.86066666444143 "B" "B" 7
"779" 3830 2.16766666769982 "T" "T" 7
"780" 3846 0.693666670223077 "M" "M" 7
"781" 3847 0.0193333316594364 "M" "M" 7
"782" 3851 3.66466668446859 "M" "T" 7
"783" 3853 5.00800004005433 "M" "M" 7
"784" 3859 2.94400001764297 "B" "B" 7
"785" 3861 3.06366664568583 "T" "T" 7
"786" 3867 3.39533331394196 "B" "B" 7
"787" 3868 1.50533333420753 "T" "T" 7
"788" 3872 2.37366666396459 "M" "M" 7
"789" 3876 4.65866667429606 "T" "T" 7
"790" 3889 2.58366665045421 "T" "T" 7
"791" 3894 1.95299999316534 "B" "B" 7
"792" 3911 3.42966667016348 "M" "M" 7
"793" 3928 0.808000008016824 "B" "B" 7
"794" 3935 0.122999998182059 "B" "B" 7
"795" 3953 3.03266668717067 "M" "M" 7
"796" 3959 3.63433333237966 "T" "T" 7
"797" 3985 1.35999999903142 "M" "M" 7
"798" 4004 3.98899999459585 "T" "T" 7
"799" 4013 0.693666670223077 "B" "R" 7
"800" 4016 -0.759000006007652 "B" "B" 7
"801" 4027 3.03266668717067 "M" "M" 7
"802" 4036 2.00933332939942 "M" "T" 7
"803" 4054 3.45333333810171 "M" "M" 7
"804" 4064 2.94766662518184 "M" "M" 7
"805" 4126 2.99300001462301 "M" "T" 7
"806" 4140 4.52800001303355 "T" "T" 7
"807" 4144 3.55399999618531 "M" "M" 7
"808" 4153 -0.918000004440546 "R" "B" 7
"809" 4154 2.46399999459585 "T" "M" 7
"810" 4180 1.47033333430688 "B" "B" 7
"811" 4194 3.75366667111715 "T" "T" 7
"812" 4224 2.25633333921432 "M" "T" 7
"813" 4233 2.46399999459585 "T" "T" 7
"814" 4274 1.87999998728434 "M" "M" 7
"815" 4292 3.59266668160756 "T" "T" 7
"816" 4302 1.11533334900935 "B" "B" 7
"817" 4303 3.81566665172577 "M" "M" 7
"818" 4314 3.86966668764751 "M" "M" 7
"819" 4360 2.39033333857854 "B" "B" 7
"820" 4362 3.23466665744782 "M" "M" 7
"821" 4369 0.122999998182059 "B" "B" 7
"822" 4385 1.47033333430688 "B" "B" 7
"823" 4391 4.67666663328806 "M" "M" 7
"824" 4395 3.99866666793823 "T" "T" 7
"825" 4417 2.52700001796086 "M" "M" 7
"826" 4435 2.84966666698455 "M" "M" 7
"827" 4440 5.25499998728434 "T" "T" 7
"828" 4448 3.23533335526785 "T" "T" 7
"829" 4468 2.61066664457321 "M" "M" 7
"830" 4488 4.01500001748403 "T" "T" 7
"831" 4533 4.41100001335144 "M" "M" 7
"832" 4548 -0.802666661950449 "B" "B" 7
"833" 4574 3.99866666793823 "T" "T" 7
"834" 4587 1.91200000445048 "M" "M" 7
"835" 4589 3.36266663869222 "M" "T" 7
"836" 4606 1.36833333720763 "B" "B" 7
"837" 4623 2.57766662836075 "M" "M" 7
"838" 4626 2.61066664457321 "B" "B" 7
"839" 4658 1.96133332848549 "M" "M" 7
"840" 4668 3.55399999618531 "M" "M" 7
"841" 4673 2.87200000286103 "B" "R" 7
"842" 4711 3.80899998346964 "T" "T" 7
"843" 4717 3.91633335749308 "M" "M" 7
"844" 4721 2.23033333619436 "T" "T" 7
"845" 4725 3.97000002066294 "T" "T" 7
"846" 4743 2.57766662836075 "T" "T" 7
"847" 4758 3.43433332443237 "T" "T" 7
"848" 4783 0.0939999957879385 "B" "B" 7
"849" 4796 2.83799995978673 "T" "T" 7
"850" 4815 5.1770000298818 "B" "M" 7
"851" 4826 2.53100003004074 "M" "T" 7
"852" 4829 1.87366665800413 "M" "M" 7
"853" 4834 3.66466668446859 "M" "M" 7
"854" 4863 4.52800001303355 "M" "M" 7
"855" 4896 3.73733332951864 "M" "M" 7
"856" 4902 2.98333333333334 "M" "M" 7
"857" 4906 2.12066666285197 "T" "T" 7
"858" 4960 2.47133333683014 "T" "T" 7
"859" 4994 2.38200002511342 "T" "T" 7
"860" 5022 3.73466665744782 "M" "M" 7
"861" 5025 1.94333333770434 "T" "T" 7
"862" 5040 4.41100001335144 "B" "B" 7
"863" 5041 2.61066664457321 "M" "M" 7
"864" 5050 2.99933335781097 "M" "M" 7
"865" 5081 3.09033332665761 "M" "M" 7
"866" 5104 3.607333334287 "M" "M" 7
"867" 5109 4.41933337847392 "M" "M" 7
"868" 5123 3.15866664250691 "B" "B" 7
"869" 5149 1.47066665589809 "M" "M" 7
"870" 5161 1.35999999903142 "B" "B" 7
"871" 5205 1.26766665975252 "M" "M" 7
"872" 5224 1.04799999545018 "B" "B" 7
"873" 5228 4.80533335208893 "T" "T" 7
"874" 5236 2.38200002511342 "B" "B" 7
"875" 5239 3.16599998474121 "M" "M" 7
"876" 5257 2.88033333619436 "M" "M" 7
"877" 5270 1.78133333623409 "M" "M" 7
"878" 5278 1.63099999924501 "T" "T" 7
"879" 5308 3.07199997107188 "B" "B" 7
"880" 5327 2.65399997234345 "B" "B" 7
"881" 5370 -0.381666659315427 "B" "B" 7
"882" 5382 1.45133331567049 "B" "B" 7
"883" 5387 3.24433333873748 "B" "M" 7
"884" 5391 2.47400000095368 "M" "M" 7
"885" 5392 1.94333333770434 "B" "B" 7
"886" 5394 3.7376667102178 "B" "M" 7
"887" 5403 2.64299999872843 "M" "M" 7
"888" 5404 4.68800001144409 "M" "M" 7
"889" 5406 1.94333333770434 "M" "M" 7
"890" 5416 3.66466668446859 "T" "R" 7
"891" 5429 2.99300001462301 "M" "M" 7
"892" 5482 1.51833333938073 "M" "M" 7
"893" 5500 4.85399994850159 "T" "T" 7
"894" 5507 2.94766662518184 "M" "M" 7
"895" 5515 2.6496666431427 "M" "M" 7
"896" 5518 2.84600001176199 "T" "T" 7
"897" 5535 3.59266668160756 "T" "T" 7
"898" 5536 4.60700004100799 "T" "T" 7
"899" 5554 3.56266667842865 "M" "M" 7
"900" 5566 -0.422999996133149 "B" "B" 7
"901" 5567 4.60933335622151 "M" "M" 7
"902" 5585 4.0366666952769 "T" "T" 7
"903" 5590 4.63166666825613 "T" "T" 7
"904" 5619 4.63333326975505 "M" "M" 7
"905" 5644 3.06200003226598 "M" "T" 7
"906" 5656 1.5153333256642 "B" "B" 7
"907" 5668 3.2986666917801 "M" "M" 7
"908" 5669 4.51666668256124 "T" "T" 7
"909" 5680 5.25499998728434 "M" "T" 7
"910" 5691 2.57899999221166 "T" "T" 7
"911" 5730 2.94400001764297 "T" "T" 7
"912" 5731 2.52700001796086 "M" "M" 7
"913" 5733 1.70899998744329 "B" "B" 7
"914" 5739 3.37899999618531 "M" "T" 7
"915" 5759 0.122999998182059 "B" "B" 7
"916" 5783 2.46399999459585 "M" "M" 7
"917" 5807 3.91633335749308 "M" "M" 7
"918" 5811 2.08633331855138 "T" "T" 7
"919" 5817 3.6630000034968 "T" "M" 7
"920" 5823 4.60933335622151 "M" "M" 7
"921" 5827 2.39166663885116 "B" "B" 7
"922" 5847 3.68600001335144 "M" "M" 7
"923" 5854 3.45333333810171 "M" "M" 7
"924" 5859 5.1770000298818 "T" "T" 7
"925" 5863 4.39466669559478 "B" "B" 7
"926" 5878 4.39466669559478 "T" "T" 7
"927" 5894 4.56266663869222 "T" "T" 7
"928" 5896 3.41066665649414 "M" "M" 7
"929" 5920 4.55333333810171 "M" "M" 7
"930" 5966 2.96266663869222 "M" "M" 7
"931" 5979 0.122999998182059 "B" "B" 7
"932" 5990 2.8636666615804 "T" "T" 7
"933" 5998 1.02999999249975 "B" "B" 7
"934" 6027 3.71333332061768 "T" "M" 7
"935" 6036 4.39466669559478 "M" "M" 7
"936" 6051 0.710000005240242 "B" "B" 7
"937" 6071 1.96133332848549 "M" "M" 7
"938" 6088 2.61633331775665 "M" "M" 7
"939" 6095 2.36299998362859 "M" "M" 7
"940" 6103 3.36033333142599 "M" "M" 7
"941" 6108 -1.0133333226045 "B" "B" 7
"942" 6109 3.00000001589457 "M" "M" 7
"943" 6148 2.10299999316534 "B" "B" 7
"944" 6154 3.07166662216187 "T" "T" 7
"945" 6159 4.34400002161662 "T" "T" 7
"946" 6183 1.71400000452996 "M" "M" 7
"947" 6186 4.41100001335144 "M" "M" 7
"948" 6214 -0.0143333271145822 "B" "B" 7
"949" 6223 2.41066663662592 "B" "R" 7
"950" 6251 2.11866665283839 "T" "T" 7
"951" 6253 -0.734999990525345 "B" "B" 7
"952" 6257 -0.10700000114739 "B" "B" 7
"953" 6261 1.33899998615185 "M" "T" 7
"954" 6279 3.19033330281576 "M" "M" 7
"955" 6288 2.57433331807454 "M" "M" 7
"956" 6301 3.74099997679393 "T" "T" 7
"957" 6328 3.62933334509531 "M" "M" 7
"958" 6330 4.4030000368754 "R" "T" 7
"959" 6361 2.32300000985463 "T" "T" 7
"960" 6364 2.95533334811529 "M" "M" 7
"961" 6370 3.00000001589457 "B" "B" 7
"962" 6386 2.63199999729793 "B" "B" 7
"963" 6396 4.09866666793823 "T" "T" 7
"964" 6406 1.91400001446406 "M" "M" 7
"965" 6410 2.88033333619436 "M" "M" 7
"966" 6419 3.19033330281576 "M" "M" 7
"967" 6469 2.01633332769076 "M" "M" 7
"968" 6480 4.16533334255218 "B" "B" 7
"969" 6504 4.01500001748403 "M" "T" 7
"970" 6509 3.39333333174388 "T" "T" 7
"971" 6515 3.00833334525427 "B" "B" 7
"972" 6516 4.23866667747498 "B" "B" 7
"973" 6544 1.96133332848549 "M" "M" 7
"974" 6550 2.47400000095368 "M" "M" 7
"975" 6557 4.20400003592174 "M" "M" 7
"976" 6580 2.83799995978673 "T" "T" 7
"977" 6610 3.7216666618983 "T" "T" 7
"978" 6661 2.50699999729792 "B" "M" 7
"979" 6663 4.67666663328806 "M" "M" 7
"980" 6711 -0.145333337845901 "B" "B" 7
"981" 6713 1.75033331910769 "M" "M" 7
"982" 6742 3.39333333174388 "M" "M" 7
"983" 6745 4.10999997456869 "M" "M" 7
"984" 6771 4.31866668860118 "M" "M" 7
"985" 6810 3.28333334922791 "M" "M" 7
"986" 6833 3.7376667102178 "M" "M" 7
"987" 6849 2.35433335701625 "B" "B" 7
"988" 6853 0.885000003315508 "B" "B" 7
"989" 6868 4.10800001621246 "T" "T" 7
"990" 6869 4.53133331139883 "T" "T" 7
"991" 6883 2.45033334891001 "B" "B" 7
"992" 6885 0.26099999944369 "B" "B" 7
"993" 6891 4.34400002161662 "M" "M" 7
"994" 6892 4.60700004100799 "T" "T" 7
"995" 6904 1.35999999903142 "B" "B" 7
"996" 6907 2.92099997997284 "B" "B" 7
"997" 6929 4.05999999841054 "T" "T" 7
"998" 6938 1.92466668685277 "B" "B" 7
"999" 6965 3.91633335749308 "M" "M" 7
"1000" 6968 4.31866668860118 "T" "T" 7
"1001" 6994 3.28333334922791 "M" "M" 7
"1002" 6999 2.31566667159398 "M" "M" 7
"1003" 7014 3.71333332061768 "T" "T" 7
"1004" 7022 -0.16766666341573 "B" "B" 7
"1005" 7087 2.47400000095368 "M" "M" 7
"1006" 7109 3.13133333524068 "M" "M" 7
"1007" 7125 3.30766667524974 "T" "T" 7
"1008" 7127 1.86066666444143 "B" "B" 7
"1009" 7184 2.39033333857854 "T" "T" 7
"1010" 7196 3.36266663869222 "M" "M" 7
"1011" 7207 3.07333331505458 "B" "B" 7
"1012" 7208 3.5590000073115 "T" "T" 7
"1013" 7231 1.87866667906443 "M" "M" 7
"1014" 7255 4.81866663297018 "M" "M" 7
"1015" 7268 0.376333338022233 "B" "B" 7
"1016" 7285 3.42966667016348 "M" "T" 7
"1017" 7300 0.642333339775602 "B" "B" 7
"1018" 7312 3.66466668446859 "M" "M" 7
"1019" 7336 3.99166665871938 "T" "T" 7
"1020" 7342 1.78133333623409 "M" "M" 7
"1021" 7364 3.38999999364218 "B" "B" 7
"1022" 7428 2.83833334048589 "T" "T" 7
"1023" 7456 1.64599999288718 "B" "B" 7
"1024" 7461 1.15700000176827 "B" "B" 7
"1025" 7474 2.99933335781097 "B" "M" 7
"1026" 7476 2.98433332840601 "M" "M" 7
"1027" 7482 2.47133333683014 "M" "M" 7
"1028" 7491 2.61066664457321 "T" "M" 7
"1029" 7508 3.33166667620341 "T" "T" 7
"1030" 7511 3.43433332443237 "T" "T" 7
"1031" 7512 0.926333333551884 "B" "B" 7
"1032" 7520 3.607333334287 "B" "B" 7
"1033" 7530 2.57433331807454 "M" "M" 7
"1034" 7545 3.68600001335144 "T" "T" 7
"1035" 7547 1.26333332210779 "M" "R" 7
"1036" 7555 3.11533334255218 "T" "T" 7
"1037" 7563 2.27933334906896 "M" "M" 7
"1038" 7568 1.2403333341082 "M" "M" 7
"1039" 7572 1.02999999249975 "B" "B" 7
"1040" 7577 2.57766662836075 "M" "M" 7
"1041" 7584 3.87266668478648 "B" "B" 7
"1042" 7587 2.22533330917358 "M" "T" 7
"1043" 7603 1.45133331567049 "T" "T" 7
"1044" 7612 2.46466666062673 "M" "M" 7
"1045" 7627 4.68800001144409 "M" "M" 7
"1046" 7652 3.67966670989991 "T" "T" 7
"1047" 7688 1.26766665329536 "T" "T" 7
"1048" 7691 4.31866668860118 "T" "T" 7
"1049" 7720 3.50466668605805 "T" "T" 7
"1050" 7729 3.27133334477743 "M" "M" 7
"1051" 7773 2.99933335781097 "M" "M" 7
"1052" 7807 3.19799997806549 "M" "T" 7
"1053" 7818 1.47033333430688 "B" "B" 7
"1054" 7832 2.11866665283839 "M" "M" 7
"1055" 7835 1.21000000933806 "B" "B" 7
"1056" 7859 1.26333332210779 "B" "B" 7
"1057" 7869 4.4030000368754 "M" "M" 7
"1058" 7888 3.13133333524068 "M" "M" 7
"1059" 7892 1.19899999909103 "B" "B" 7
"1060" 7894 4.10999997456869 "M" "M" 7
"1061" 7896 3.00833334525427 "M" "M" 7
"1062" 7962 3.49866667588552 "T" "T" 7
"1063" 7979 4.51666668256124 "T" "T" 7
"1064" 8013 -0.0443333333979048 "B" "B" 7
"1065" 8031 3.97200003465017 "T" "T" 7
"1066" 8045 2.93599996169409 "M" "M" 7
"1067" 8047 3.78166666825613 "M" "M" 7
"1068" 8050 5.1640000184377 "M" "M" 7
"1069" 8056 3.07199997107188 "T" "T" 7
"1070" 8059 3.2986666917801 "M" "T" 7
"1071" 8065 2.46466666062673 "T" "T" 7
"1072" 8087 -0.405000009139379 "B" "B" 7
"1073" 8130 4.53133331139883 "T" "T" 7
"1074" 8131 1.61066668579975 "B" "M" 7
"1075" 8134 1.55166667749485 "B" "B" 7
"1076" 8139 3.47900000413259 "T" "T" 7
"1077" 8214 3.47900000413259 "M" "M" 7
"1078" 8216 2.68733328978221 "M" "M" 7
"1079" 8220 2.10666665633519 "T" "T" 7
"1080" 8228 0.064333328232169 "B" "B" 7
"1081" 8236 -0.371999997645617 "B" "B" 7
"1082" 8253 0.391000007713834 "B" "B" 7
"1083" 8259 1.01566666563352 "M" "M" 7
"1084" 8268 0.808000008016824 "B" "B" 7
"1085" 8275 3.06766664187113 "T" "T" 7
"1086" 8278 2.39166663885116 "T" "T" 7
"1087" 8280 4.05999999841054 "T" "T" 7
"1088" 8304 3.86933336257935 "T" "T" 7
"1089" 8321 2.58366665045421 "M" "M" 7
"1090" 8325 1.00533334116141 "B" "B" 7
"1091" 8342 4.1436666170756 "M" "M" 7
"1092" 8358 3.78166666825613 "M" "M" 7
"1093" 8367 3.0833333492279 "M" "M" 7
"1094" 8376 3.66466668446859 "M" "M" 7
"1095" 8411 1.79099998672803 "M" "M" 7
"1096" 8414 3.91633335749308 "T" "T" 7
"1097" 8418 1.26766665975252 "B" "B" 7
"1098" 8431 -0.0499999988824129 "T" "T" 7
"1099" 8437 2.16766666769982 "M" "M" 7
"1100" 8469 1.60733334819475 "B" "M" 7
"1101" 8472 4.11033331553141 "T" "T" 7
"1102" 8479 2.84966666698455 "M" "M" 7
"1103" 8504 4.71033334732055 "T" "T" 7
"1104" 8525 2.98433332840601 "B" "B" 7
"1105" 8527 2.23366667628288 "B" "B" 7
"1106" 8529 0.173000000417233 "B" "B" 7
"1107" 8549 3.6560000260671 "M" "M" 7
"1108" 8565 3.60000003178915 "M" "M" 7
"1109" 8579 3.47900000413259 "M" "M" 7
"1110" 8581 2.83833334048589 "T" "T" 7
"1111" 8607 3.39533331394196 "M" "M" 7
"1112" 8611 3.6630000034968 "R" "M" 7
"1113" 8624 3.99866666793823 "T" "T" 7
"1114" 8632 4.55333333810171 "T" "M" 7
"1115" 8633 1.96133332848549 "B" "B" 7
"1116" 8636 2.23366667628288 "B" "B" 7
"1117" 8646 2.83799995978673 "M" "M" 7
"1118" 8651 -0.381666659315427 "B" "B" 7
"1119" 8655 2.93599996169409 "M" "M" 7
"1120" 8657 2.16766666769982 "T" "T" 7
"1121" 8659 4.60700004100799 "T" "T" 7
"1122" 8673 2.46399999459585 "M" "M" 7
"1123" 8679 1.26766665329536 "B" "B" 7
"1124" 8682 2.27200001080831 "B" "B" 7
"1125" 8694 2.36299998362859 "M" "T" 7
"1126" 8735 3.4456666469574 "M" "T" 7
"1127" 8743 1.60733334819475 "B" "M" 7
"1128" 8746 3.2449999888738 "M" "M" 7
"1129" 8767 2.84966666698455 "B" "B" 7
"1130" 8768 2.23033333619436 "T" "M" 7
"1131" 8771 0.808000008016824 "B" "B" 7
"1132" 8774 3.60000003178915 "T" "T" 7
"1133" 8781 2.17466665108998 "M" "M" 7
"1134" 8788 3.50466668605805 "B" "B" 7
"1135" 8805 3.23866669336955 "B" "B" 7
"1136" 8840 2.2803333123525 "M" "M" 7
"1137" 8842 4.2043332974116 "M" "M" 7
"1138" 8847 4.20400003592174 "M" "M" 7
"1139" 8878 3.56266667842865 "M" "M" 7
"1140" 8881 4.53133331139883 "T" "T" 7
"1141" 8885 2.53100003004074 "M" "M" 7
"1142" 8891 3.87266668478648 "T" "M" 7
"1143" 8896 0.0686666620274385 "B" "B" 7
"1144" 8908 3.06366664568583 "T" "T" 7
"1145" 8919 1.60733334819475 "B" "B" 7
"1146" 8929 2.94400001764297 "T" "T" 7
"1147" 8946 3.49866667588552 "T" "T" 7
"1148" 8951 1.7896666675806 "B" "B" 7
"1149" 8956 4.56266663869222 "T" "T" 7
"1150" 8975 0.693666670223077 "B" "B" 7
"1151" 8976 4.20400003592174 "M" "T" 7
"1152" 9024 2.22533330917358 "M" "M" 7
"1153" 9025 1.67033334126075 "M" "M" 7
"1154" 9030 -0.81233332666258 "R" "B" 7
"1155" 9047 3.07166662216187 "B" "B" 7
"1156" 9059 0.885000003315508 "B" "B" 7
"1157" 9068 3.49199998378753 "R" "M" 7
"1158" 9070 3.42966667016348 "M" "M" 7
